MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Anna Hernandez (D7),Kesha Hodge Washington (D8)
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,12,Liquor License - Special Event - ALEES,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,15,Liquor License - Special Event - Saint Sava Serbian Orthodox Church,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,14,"Liquor License - Special Event - Phoenix Pride, Inc.",,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,13,Liquor License - Special Event - Laveen Community Council,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,6,Liquor License - Special Event - Willo Neighborhood Association,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,9,"Liquor License - Special Event - Madison District Educational Foundation, Inc.",,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,4,Liquor License - Special Event - Arizona Matsuri,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,8,"Liquor License - Special Event - Madison District Educational Foundation, Inc.",,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,10,"Liquor License - Special Event - Madison District Educational Foundation, Inc.",,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Public Hearing (Non-Zoning),,25,Proposed 19th Avenue and Park View Lane Annexation - Public Hearing,,,,0,,,,hearing held,The hearing was held.,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Public Hearing (Non-Zoning),,26,Proposed 9th Avenue and Happy Valley Road Annexation - Public Hearing,,,,0,,,,hearing held,The hearing was held. ,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,"ORDINANCES, RESOLUTIONS, AND NEW BUSINESS",,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,16,North American Region of the Airports Council International dba Airports Council International - North America,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,23,Settlement of Claim(s) Madsen v. City of Phoenix,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,17,Arizona State University,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,18,Bureau of Reclamation,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,19,Arizona Science Center,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,20,"BWC Enterprises Inc., dba Woodruff Construction",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,21,"Mobile Training Solutions, LLC",,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Ansari, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Yassamin Ansari,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,22,Maricopa County Air Quality and Environmental Regulations,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,ADMINISTRATION,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Formal Action,,24,Additional Resources Needed in Finance and Street Transportation Departments for Citywide Procurement and Engineering Services,,,,0,1,,Citywide,approved,"A motion was made by Vice Mayor Stark, seconded by Councilwoman O'Brien, that this item be approved. The motion carried by the following vote:",,,Debra Stark,Ann O'Brien,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,78,"(CONTINUED FROM OCT. 4, NOV. 1, DEC. 6, 2023, JAN. 3 AND JAN. 24, 2024) - Amend City Code - Ordinance Adoption - Rezoning Application Z-27-23-1 - Southwest Corner of 19th Avenue and Quail Avenue (Ordinance G-7172)",,,,0,1,,,adopted,"A motion was made by Councilwoman O'Brien, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Ann O'Brien,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,28,Wholesale Trees for Community Heat Mitigation Program Contract - IFB 24-0041 - Request for Award (Ordinance S-50570),,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,29,Tree Planting and Tree Care Contractors for the Community Heat Mitigation Program - IFB 24-0042 - Request for Award (Ordinance S-50572),,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Ansari, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Yassamin Ansari,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,67,Traffic Signal Control Cabinets - IFB 18-265 - Amendment (Ordinance S-50543),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,30,"Landscape, Agricultural and Field Maintenance Equipment, Accessories and Parts - IFB 19-051 - Amendment (Ordinance S-50544)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,31,Vehicle Wash Services - IFB 19-141 - Amendment (Ordinance S-50551),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,27,Acceptance and Dedication of a Deed and Easements for Roadway and Public Utility Purposes (Ordinance S-50573),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,32,Amendments to Classification Plan (Ordinance S-5815) in Accordance with Human Resources Committee 622 Recommendations (Ordinance S-50568),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,34,"Amend Pay Ordinance (S-49802), Section 19 - Reclassification or Grade Change (Ordinance S-50569)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,35,Authorization for the Phoenix Municipal Court to Enter into an Intergovernmental Agreement with the Arizona Supreme Court Administrative Office of the Courts (Ordinance S-50548),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,COMMUNITY SERVICES,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,36,"Authorization to Amend Contract with Central Arizona Shelter Services, Inc. (Ordinance S-50555)",,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Ansari, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Yassamin Ansari,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,37,Request to Amend Agreement with UMOM New Day Center to Replace CDBG and CDBG-CV Funding with HOME-ARP Funding (Ordinance S-50574),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,38,Calsense Irrigation Components Contract - PKS IFB-24-0066 - Request for Award (Ordinance S-50557),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,39,Pool Chemicals Bulk Delivery Contract - PKS IFB-24-0049 - Request for Award (Ordinance S-50564),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,ECONOMIC DEVELOPMENT,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,42,Amendment to Intergovernmental Agreement between the City of Phoenix and Arizona State University for the Development of the Health Solutions Center at the Phoenix Bioscience Core (Ordinance S-50542),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,43,Temporary Parking License Agreement with Translational Genomics Research Institute Amendment (Ordinance S-50545),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,40,Three-Year Membership with the Global Chamber (Ordinance S-50565),,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Resolution,,41,Central Business District Boundary Update (Resolution 22183),,,,1,1,,,continued,"This item was continued to the March 6, 2024 City Council Formal Meeting.",,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,PUBLIC SAFETY,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,44,Authorization to Enter into Agreement with the Department of Public Safety for Facility Access and Usage of the Phoenix Regional Police Academy (Ordinance S-50571),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,45,Authorization to Apply for Arizona Department of Public Safety Anti-Human Trafficking Grant (Ordinance S-50566),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,46,"Authorization to Apply for the Arizona Department of Public Safety Fentanyl Prosecution, Diversion and Testing Grant (Ordinance S-50567)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,TRANSPORTATION AND INFRASTRUCTURE,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-G,,47,Amend Phoenix City Code to Include Peer-to-Peer Car Sharing and the Commercial Use Permit Requirements at Phoenix Sky Harbor International Airport (Ordinance G-7221),,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-02-07,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2311&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,50,Electrical Services Requirements Contract - IFB 19-002 - Amendment (Ordinance S-50532),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
